age,attrition,businesstravel,dailyrate,department,distancefromhome,education,educationfield,employeenumber,environmentsatisfaction,gender,hourlyrate,jobinvolvement,joblevel,jobrole,jobsatisfaction,maritalstatus,monthlyincome,monthlyrate,numcompaniesworked,overtime,percentsalaryhike,performancerating,relationshipsatisfaction,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,experience,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,marialstatus
54,0,rarely,431,research & development,7,4,medical,1830,4,Female,68,3,2,research scientist,4,Married,6854,15696,4,0,15,3,2,1,14,2,2,7,1,1,7,married
31,0,frequently,1125,sales,7,4,marketing,1833,1,Female,68,3,3,sales executive,1,Married,9637,8277,2,0,14,3,4,2,9,3,3,3,2,2,2,married
28,0,rarely,1217,research & development,1,3,medical,1834,3,Female,67,3,1,research scientist,1,Married,3591,12719,1,0,25,4,3,1,3,3,3,3,2,1,2,married
38,0,rarely,723,sales,2,4,marketing,1835,2,Female,77,1,2,sales representative,4,Married,5405,4244,2,1,20,4,1,2,20,4,2,4,2,0,3,married
26,0,rarely,572,sales,10,3,medical,1836,3,Male,46,3,2,sales executive,4,Single,4684,9125,1,0,13,3,1,0,5,4,3,5,3,1,2,single
58,0,frequently,1216,research & development,15,4,life sciences,1837,1,Male,87,3,4,research director,3,Married,15787,21624,2,1,14,3,2,0,23,3,3,2,2,2,2,married
18,0,non,1431,research & development,14,3,medical,1839,2,Female,33,3,1,research scientist,3,Single,1514,8018,1,0,16,3,3,0,0,4,1,0,0,0,0,single
31,0,rarely,359,human resources,18,5,human resources,1842,4,Male,89,4,1,human resources,1,Married,2956,21495,0,0,17,3,3,0,2,4,3,1,0,0,0,married
29,0,rarely,350,human resources,13,3,human resources,1844,1,Male,56,2,1,human resources,1,Divorced,2335,3157,4,1,15,3,4,3,4,3,3,2,2,2,0,divorced
45,0,non,589,sales,2,4,life sciences,1845,3,Female,67,3,2,sales executive,3,Married,5154,19665,4,0,22,4,2,2,10,3,4,8,7,5,7,married
43,0,frequently,1422,sales,2,4,life sciences,1849,1,Male,92,3,2,sales executive,4,Married,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7,married
27,0,frequently,1297,research & development,5,2,life sciences,1850,4,Female,53,3,1,laboratory technician,4,Single,2379,19826,0,1,14,3,3,0,6,3,2,5,4,0,2,single
29,0,frequently,574,research & development,20,1,medical,1852,4,Male,40,3,1,laboratory technician,4,Married,3812,7003,1,0,13,3,2,0,11,3,4,11,8,3,10,married
32,0,frequently,1318,sales,10,4,marketing,1853,4,Male,79,3,2,sales executive,4,Single,4648,26075,8,0,13,3,3,0,4,2,4,0,0,0,0,single
42,0,non,355,research & development,10,4,technical degree,1854,3,Male,38,3,1,research scientist,3,Married,2936,6161,3,0,22,4,2,2,10,1,2,6,3,3,3,married
47,0,rarely,207,research & development,9,4,life sciences,1856,2,Female,64,3,1,laboratory technician,3,Single,2105,5411,4,0,12,3,3,0,7,2,3,2,2,2,0,single
46,0,rarely,706,research & development,2,2,life sciences,1857,4,Male,82,3,3,manufacturing director,4,Divorced,8578,19989,3,0,14,3,3,1,12,4,2,9,8,4,7,divorced
28,0,non,280,human resources,1,2,life sciences,1858,3,Male,43,3,1,human resources,4,Divorced,2706,10494,1,0,15,3,2,1,3,2,3,3,2,2,2,divorced
29,0,rarely,726,research & development,29,1,life sciences,1859,4,Male,93,1,2,healthcare representative,3,Divorced,6384,21143,8,0,17,3,4,2,11,3,3,7,0,1,6,divorced
42,0,rarely,1142,research & development,8,3,life sciences,1860,4,Male,81,3,1,laboratory technician,3,Single,3968,13624,4,0,13,3,4,0,8,3,3,0,0,0,0,single
32,0,rarely,414,sales,2,4,marketing,1862,3,Male,82,2,2,sales executive,2,Single,9907,26186,7,1,12,3,3,0,7,3,2,2,2,2,2,single
46,0,rarely,1319,sales,3,3,technical degree,1863,1,Female,45,4,4,sales executive,1,Divorced,13225,7739,2,0,12,3,4,1,25,5,3,19,17,2,8,divorced
27,0,rarely,728,sales,23,1,medical,1864,2,Female,36,2,2,sales representative,3,Married,3540,7018,1,0,21,4,4,1,9,5,3,9,8,5,8,married
29,0,rarely,352,human resources,6,1,medical,1865,4,Male,87,2,1,human resources,2,Married,2804,15434,1,0,11,3,4,0,1,3,3,1,0,0,0,married
29,0,frequently,459,research & development,24,2,life sciences,1868,4,Male,73,2,1,research scientist,4,Single,2439,14753,1,1,24,4,2,0,1,3,2,1,0,1,0,single
46,0,rarely,1254,sales,10,3,life sciences,1869,3,Female,64,3,3,sales executive,2,Married,7314,14011,5,0,21,4,3,3,14,2,3,8,7,0,7,married
27,0,frequently,1131,research & development,15,3,life sciences,1870,4,Female,77,2,1,research scientist,1,Married,4774,23844,0,0,19,3,4,1,8,2,2,7,6,7,3,married
55,0,rarely,836,research & development,2,4,technical degree,1873,2,Male,98,2,1,research scientist,4,Married,2662,7975,8,0,20,4,2,1,19,2,4,5,2,0,4,married
28,0,rarely,1172,sales,3,3,medical,1875,2,Female,78,3,1,sales representative,2,Married,2856,3692,1,0,19,3,4,1,1,3,3,1,0,0,0,married
30,0,rarely,945,sales,9,3,medical,1876,2,Male,89,3,1,sales representative,4,Single,1081,16019,1,0,13,3,3,0,1,3,2,1,0,0,0,single
22,0,rarely,391,research & development,7,1,life sciences,1878,4,Male,75,3,1,research scientist,2,Single,2472,26092,1,1,23,4,1,0,1,2,3,1,0,0,0,single
36,0,rarely,1266,sales,10,4,technical degree,1880,2,Female,63,2,2,sales executive,3,Married,5673,6060,1,1,13,3,1,1,10,4,3,10,9,1,7,married
31,0,rarely,311,research & development,20,3,life sciences,1881,2,Male,89,3,2,laboratory technician,3,Divorced,4197,18624,1,0,11,3,1,1,10,2,3,10,8,0,2,divorced
34,0,rarely,1480,sales,4,3,life sciences,1882,3,Male,64,3,3,sales executive,4,Married,9713,24444,2,1,13,3,4,3,9,3,3,5,3,1,0,married
29,0,rarely,592,research & development,7,3,life sciences,1883,4,Male,59,3,1,laboratory technician,1,Single,2062,19384,3,0,14,3,2,0,11,2,3,3,2,1,2,single
37,0,rarely,783,research & development,7,4,medical,1885,4,Male,78,3,2,research scientist,1,Married,4284,13588,5,1,22,4,3,1,16,2,3,5,3,0,4,married
45,0,rarely,556,research & development,25,2,life sciences,1888,2,Female,93,2,2,manufacturing director,4,Married,5906,23888,0,0,13,3,4,2,10,2,2,9,8,3,8,married
36,0,frequently,1213,human resources,2,1,human resources,1890,2,Male,94,2,2,human resources,4,Single,3886,4223,1,0,21,4,4,0,10,2,2,10,1,0,8,single
26,0,rarely,482,research & development,1,2,life sciences,1893,2,Female,90,2,1,research scientist,3,Married,2933,14908,1,1,13,3,3,1,1,3,2,1,0,1,0,married
27,0,rarely,511,sales,2,2,medical,1898,1,Female,89,4,2,sales executive,3,Single,6500,26997,0,0,14,3,2,0,9,5,2,8,7,0,7,single
44,0,rarely,170,research & development,1,4,life sciences,1903,2,Male,78,4,2,healthcare representative,1,Married,5033,9364,2,0,15,3,4,1,10,5,3,2,0,2,2,married
34,0,non,967,research & development,16,4,technical degree,1905,4,Male,85,1,1,research scientist,1,Married,2307,14460,1,1,23,4,2,1,5,2,3,5,2,3,0,married
56,0,rarely,1162,research & development,24,2,life sciences,1907,1,Male,97,3,1,laboratory technician,4,Single,2587,10261,1,0,16,3,4,0,5,3,3,4,2,1,0,single
36,0,rarely,335,sales,17,2,marketing,1908,3,Male,33,2,2,sales executive,2,Married,5507,16822,2,0,16,3,3,2,12,1,1,4,2,1,3,married
41,0,rarely,337,sales,8,3,marketing,1909,3,Female,54,3,2,sales executive,2,Married,4393,26841,5,0,21,4,3,1,14,3,3,5,4,1,4,married
42,0,rarely,1396,research & development,6,3,medical,1911,3,Male,83,3,3,research director,1,Married,13348,14842,9,0,13,3,2,1,18,3,4,13,7,5,7,married
31,0,rarely,1079,sales,10,2,medical,1912,3,Female,86,3,2,sales executive,4,Divorced,6583,20115,2,1,11,3,4,1,8,2,3,5,2,1,4,divorced
34,0,rarely,735,sales,3,1,medical,1915,4,Female,75,2,2,sales executive,4,Married,8103,16495,3,1,12,3,3,0,9,3,2,4,2,0,1,married
31,0,rarely,471,research & development,4,3,medical,1916,1,Female,62,4,1,laboratory technician,3,Divorced,3978,16031,8,0,12,3,2,1,4,0,2,2,2,2,2,divorced
45,0,frequently,1297,research & development,1,4,medical,1922,2,Male,44,3,2,healthcare representative,3,Single,5399,14511,4,0,12,3,3,0,12,3,3,4,2,0,3,single
33,0,rarely,217,sales,10,4,marketing,1924,2,Male,43,3,2,sales executive,3,Single,5487,10410,1,0,14,3,2,0,10,2,2,10,4,0,9,single
28,0,frequently,783,sales,1,2,life sciences,1927,3,Male,42,2,2,sales executive,4,Married,6834,19255,1,1,12,3,3,1,7,2,3,7,7,0,7,married
29,0,frequently,746,sales,24,3,technical degree,1928,3,Male,45,4,1,sales representative,1,Single,1091,10642,1,0,17,3,4,0,1,3,3,1,0,0,0,single
39,0,non,1251,sales,21,4,life sciences,1929,1,Female,32,1,2,sales executive,3,Married,5736,3987,6,0,19,3,3,1,10,1,3,3,2,1,2,married
27,0,rarely,1354,research & development,2,4,technical degree,1931,2,Male,41,3,1,research scientist,2,Married,2226,6073,1,0,11,3,3,1,6,3,2,5,3,1,2,married
28,0,rarely,1475,sales,13,2,marketing,1933,4,Female,84,3,2,sales executive,3,Single,9854,23352,3,1,11,3,4,0,6,0,3,2,0,2,2,single
47,0,non,1169,research & development,14,4,technical degree,1934,3,Male,64,3,2,research scientist,2,Married,5467,2125,8,0,18,3,3,1,16,4,4,8,7,1,7,married
56,0,rarely,1443,sales,11,5,marketing,1935,4,Female,89,2,2,sales executive,1,Married,5380,20328,4,0,16,3,3,1,6,3,3,0,0,0,0,married
39,0,rarely,867,research & development,9,2,medical,1936,1,Male,87,3,2,manufacturing director,1,Married,5151,12315,1,0,25,4,4,1,10,3,3,10,0,7,9,married
38,0,frequently,1394,research & development,8,3,medical,1937,4,Female,58,2,2,research scientist,2,Divorced,2133,18115,1,1,16,3,3,1,20,3,3,20,11,0,7,divorced
32,0,frequently,238,research & development,5,2,life sciences,1939,1,Female,47,4,1,research scientist,3,Single,2432,15318,3,1,14,3,1,0,8,2,3,4,1,0,3,single
38,0,rarely,1206,research & development,9,2,life sciences,1940,2,Male,71,3,1,research scientist,4,Divorced,4771,14293,2,0,19,3,4,2,10,0,4,5,2,0,3,divorced
42,0,rarely,419,sales,12,4,marketing,1943,2,Male,77,3,2,sales executive,4,Divorced,5087,2900,3,1,12,3,3,2,14,4,3,0,0,0,0,divorced
27,0,frequently,1337,human resources,22,3,human resources,1944,1,Female,58,2,1,human resources,2,Married,2863,19555,1,0,12,3,1,0,1,2,3,1,0,0,0,married
35,0,rarely,682,sales,18,4,medical,1945,2,Male,71,3,2,sales executive,1,Married,5561,15975,0,0,16,3,4,1,6,2,1,5,3,0,4,married
28,0,non,1103,research & development,16,3,medical,1947,3,Male,49,3,1,research scientist,3,Single,2144,2122,1,0,14,3,3,0,5,3,2,5,3,1,4,single
31,0,non,976,research & development,3,2,medical,1948,3,Male,48,3,1,research scientist,1,Divorced,3065,3995,1,1,13,3,4,1,4,3,4,4,2,2,3,divorced
36,0,non,1351,research & development,9,4,life sciences,1949,1,Male,66,4,1,laboratory technician,2,Married,2810,9238,1,0,22,4,2,0,5,3,3,5,4,0,2,married
34,0,rarely,937,sales,1,3,marketing,1950,1,Male,32,3,3,sales executive,4,Single,9888,6770,1,0,21,4,1,0,14,3,2,14,8,2,1,single
34,0,rarely,1239,sales,13,4,medical,1951,4,Male,39,3,3,sales executive,3,Divorced,8628,22914,1,0,18,3,3,1,9,2,2,8,7,1,1,divorced
26,0,rarely,157,research & development,1,3,medical,1952,3,Male,95,3,1,laboratory technician,1,Single,2867,20006,0,0,13,3,4,0,8,6,2,7,7,7,6,single
29,0,rarely,136,research & development,1,3,life sciences,1954,1,Male,89,3,2,healthcare representative,1,Married,5373,6225,0,0,12,3,1,1,6,5,2,5,3,0,2,married
32,0,non,1146,research & development,15,4,medical,1955,3,Female,34,3,2,healthcare representative,4,Divorced,6667,16542,5,0,18,3,2,1,9,6,3,5,1,1,2,divorced
31,0,frequently,1125,research & development,1,3,life sciences,1956,4,Male,48,1,2,research scientist,1,Married,5003,5771,1,0,21,4,2,0,10,6,3,10,8,8,7,married
28,0,rarely,1404,research & development,17,3,technical degree,1960,3,Male,32,2,1,laboratory technician,4,Divorced,2367,18779,5,0,12,3,1,1,6,2,2,4,1,0,3,divorced
38,0,rarely,1404,sales,1,3,life sciences,1961,1,Male,59,2,1,sales representative,1,Single,2858,11473,4,0,14,3,1,0,20,3,2,1,0,0,0,single
35,0,rarely,1224,sales,7,4,life sciences,1962,3,Female,55,3,2,sales executive,4,Married,5204,13586,1,1,11,3,4,0,10,2,3,10,8,0,9,married
27,0,rarely,954,sales,9,3,marketing,1965,4,Male,44,3,2,sales executive,4,Single,4105,5099,1,0,14,3,1,0,7,5,3,7,7,0,7,single
32,0,rarely,1373,research & development,5,4,life sciences,1966,4,Male,56,2,2,manufacturing director,4,Single,9679,10138,8,0,24,4,2,0,8,1,3,1,0,0,0,single
31,0,frequently,754,sales,26,4,marketing,1967,1,Male,63,3,2,sales executive,4,Married,5617,21075,1,1,11,3,3,0,10,4,3,10,7,0,8,married
53,0,rarely,1168,sales,24,4,life sciences,1968,1,Male,66,3,3,sales executive,1,Single,10448,5843,6,1,13,3,2,0,15,2,2,2,2,2,2,single
54,0,rarely,155,research & development,9,2,life sciences,1969,1,Female,67,3,2,research scientist,3,Married,2897,22474,3,0,11,3,3,2,9,6,2,4,3,2,3,married
33,0,frequently,1303,research & development,7,2,life sciences,1970,4,Male,36,3,2,healthcare representative,3,Divorced,5968,18079,1,0,20,4,3,3,9,2,3,9,7,2,8,divorced
43,0,rarely,574,research & development,11,3,life sciences,1971,1,Male,30,3,3,healthcare representative,3,Married,7510,16873,1,0,17,3,2,1,10,1,3,10,9,0,9,married
31,0,rarely,1276,research & development,2,1,medical,1974,4,Female,59,1,1,laboratory technician,4,Divorced,1129,17536,1,1,11,3,3,3,1,4,3,1,0,0,0,divorced
39,0,rarely,119,sales,15,4,marketing,1975,2,Male,77,3,4,sales executive,1,Single,13341,25098,0,0,12,3,1,0,21,3,3,20,8,11,10,single
42,0,non,335,research & development,23,2,life sciences,1976,4,Male,37,2,2,research scientist,3,Single,4332,14811,1,0,12,3,4,0,20,2,3,20,9,3,7,single
31,0,non,697,research & development,10,3,medical,1979,3,Female,40,3,3,research director,3,Married,11031,26862,4,0,20,4,3,1,13,2,4,11,7,4,8,married
54,0,rarely,157,research & development,10,3,medical,1980,3,Female,77,3,2,manufacturing director,1,Single,4440,25198,6,1,19,3,4,0,9,3,3,5,2,1,4,single
24,0,rarely,771,research & development,1,2,life sciences,1981,2,Male,45,2,2,healthcare representative,3,Single,4617,14120,1,0,12,3,2,0,4,2,2,4,3,1,2,single
40,0,frequently,692,research & development,11,3,technical degree,1985,4,Female,73,3,2,laboratory technician,3,Married,6323,26849,1,0,11,3,1,1,10,2,4,10,9,9,4,married
40,0,rarely,444,sales,2,2,marketing,1986,2,Female,92,3,2,sales executive,2,Married,5677,4258,3,0,14,3,3,1,15,4,3,11,8,5,10,married
25,0,rarely,309,human resources,2,3,human resources,1987,3,Female,82,3,1,human resources,2,Married,2187,19655,4,0,14,3,3,0,6,3,3,2,0,1,2,married
30,0,rarely,911,research & development,1,2,medical,1989,4,Male,76,3,1,laboratory technician,2,Married,3748,4077,1,0,13,3,3,0,12,6,2,12,8,1,7,married
47,0,rarely,1180,research & development,25,3,medical,1993,1,Male,84,3,3,healthcare representative,3,Single,8633,13084,2,0,23,4,2,0,25,3,3,17,14,12,11,single
33,0,non,1313,research & development,1,2,medical,1994,2,Male,59,2,1,laboratory technician,3,Divorced,2008,20439,1,0,12,3,3,3,1,2,2,1,1,0,0,divorced
38,0,rarely,1321,sales,1,4,life sciences,1995,4,Male,86,3,2,sales executive,2,Married,4440,7636,0,0,15,3,1,2,16,3,3,15,13,5,8,married
31,0,rarely,1154,sales,2,2,life sciences,1996,1,Male,54,3,1,sales representative,3,Married,3067,6393,0,0,19,3,3,1,3,1,3,2,2,1,2,married
38,0,frequently,508,research & development,6,4,life sciences,1997,1,Male,72,2,2,manufacturing director,3,Married,5321,14284,2,0,11,3,4,1,10,1,3,8,3,7,7,married
42,0,rarely,557,research & development,18,4,life sciences,1998,4,Male,35,3,2,research scientist,1,Divorced,5410,11189,6,1,17,3,3,1,9,3,2,4,3,1,2,divorced
41,0,rarely,642,research & development,1,3,life sciences,1999,4,Male,76,3,1,research scientist,4,Married,2782,21412,3,0,22,4,1,1,12,3,3,5,3,1,0,married
47,0,non,1162,research & development,1,1,medical,2000,3,Female,98,3,3,research director,2,Married,11957,17231,0,0,18,3,1,2,14,3,1,13,8,5,12,married
35,0,rarely,1490,research & development,11,4,medical,2003,4,Male,43,3,1,laboratory technician,3,Married,2660,20232,7,1,11,3,3,1,5,3,3,2,2,2,2,married
22,0,rarely,581,research & development,1,2,life sciences,2007,4,Male,63,3,1,research scientist,3,Single,3375,17624,0,0,12,3,4,0,4,2,4,3,2,1,2,single
35,0,rarely,1395,research & development,9,4,medical,2008,2,Male,48,3,2,research scientist,3,Single,5098,18698,1,0,19,3,2,0,10,5,3,10,7,0,8,single
33,0,rarely,501,research & development,15,2,medical,2009,2,Female,95,3,2,healthcare representative,4,Married,4878,21653,0,1,13,3,1,1,10,6,3,9,7,8,1,married
32,0,rarely,267,research & development,29,4,life sciences,2010,3,Female,49,2,1,laboratory technician,2,Single,2837,15919,1,0,13,3,3,0,6,3,3,6,2,4,1,single
40,0,rarely,543,research & development,1,4,life sciences,2012,1,Male,83,3,1,laboratory technician,4,Married,2406,4060,8,0,19,3,3,2,8,3,2,1,0,0,0,married
32,0,rarely,234,sales,1,4,medical,2013,2,Male,68,2,1,sales representative,2,Married,2269,18024,0,0,14,3,2,1,3,2,3,2,2,2,2,married
39,0,rarely,116,research & development,24,1,life sciences,2014,1,Male,52,3,2,research scientist,4,Single,4108,5340,7,0,13,3,1,0,18,2,3,7,7,1,7,single
38,0,rarely,201,research & development,10,3,medical,2015,2,Female,99,1,3,research director,3,Married,13206,3376,3,0,12,3,1,1,20,3,3,18,16,1,11,married
32,0,rarely,801,sales,1,4,marketing,2016,3,Female,48,3,3,sales executive,4,Married,10422,24032,1,0,19,3,3,2,14,3,3,14,10,5,7,married
37,0,rarely,161,research & development,10,3,life sciences,2017,3,Female,42,4,3,research director,4,Married,13744,15471,1,1,25,4,1,1,16,2,3,16,11,6,8,married
52,0,non,585,sales,29,4,life sciences,2019,1,Male,40,3,1,sales representative,4,Divorced,3482,19788,2,0,15,3,2,2,16,3,2,9,8,0,0,divorced
44,0,rarely,1037,research & development,1,3,medical,2020,2,Male,42,3,1,research scientist,4,Single,2436,13422,6,1,12,3,3,0,6,2,3,4,3,1,2,single
21,0,rarely,501,sales,5,1,medical,2021,3,Male,58,3,1,sales representative,1,Single,2380,25479,1,1,11,3,4,0,2,6,3,2,2,1,2,single
23,0,frequently,638,sales,9,3,marketing,2023,4,Male,33,3,1,sales representative,1,Married,1790,26956,1,0,19,3,1,1,1,3,2,1,0,1,0,married
36,0,rarely,557,sales,3,3,medical,2024,1,Female,94,2,3,sales executive,4,Married,7644,12695,0,0,19,3,3,2,10,2,3,9,7,3,4,married
36,0,frequently,688,research & development,4,2,life sciences,2025,4,Female,97,3,2,manufacturing director,2,Divorced,5131,9192,7,0,13,3,2,3,18,3,3,4,2,0,2,divorced
56,0,non,667,research & development,1,4,life sciences,2026,3,Male,57,3,2,healthcare representative,3,Divorced,6306,26236,1,0,21,4,1,1,13,2,2,13,12,1,9,divorced
29,0,rarely,1092,research & development,1,4,medical,2027,1,Male,36,3,1,research scientist,4,Married,4787,26124,9,1,14,3,2,3,4,3,4,2,2,2,2,married
56,0,rarely,310,research & development,7,2,technical degree,2032,4,Male,72,3,1,laboratory technician,3,Married,2339,3666,8,0,11,3,4,1,14,4,1,10,9,9,8,married
41,0,rarely,582,research & development,28,4,life sciences,2034,1,Female,60,2,4,manufacturing director,2,Married,13570,5640,0,0,23,4,3,1,21,3,3,20,7,0,10,married
34,0,rarely,704,sales,28,3,marketing,2035,4,Female,95,2,2,sales executive,3,Married,6712,8978,1,0,21,4,4,2,8,2,3,8,7,1,7,married
36,0,non,301,sales,15,4,marketing,2036,4,Male,88,1,2,sales executive,4,Divorced,5406,10436,1,0,24,4,1,1,15,4,2,15,12,11,11,divorced
41,0,rarely,930,sales,3,3,life sciences,2037,3,Male,57,2,2,sales executive,2,Divorced,8938,12227,2,0,11,3,3,1,14,5,3,5,4,0,4,divorced
32,0,rarely,529,research & development,2,3,technical degree,2038,4,Male,78,3,1,research scientist,1,Single,2439,11288,1,0,14,3,4,0,4,4,3,4,2,1,2,single
35,0,rarely,1146,human resources,26,4,life sciences,2040,3,Female,31,3,3,human resources,4,Single,8837,16642,1,1,16,3,3,0,9,2,3,9,0,1,7,single
38,0,rarely,345,sales,10,2,life sciences,2041,1,Female,100,3,2,sales executive,4,Married,5343,5982,1,0,11,3,3,1,10,1,3,10,7,1,9,married
50,0,frequently,878,sales,1,4,life sciences,2044,2,Male,94,3,2,sales executive,3,Divorced,6728,14255,7,0,12,3,4,2,12,3,3,6,3,0,1,divorced
36,0,rarely,1120,sales,11,4,marketing,2045,2,Female,100,2,2,sales executive,4,Married,6652,14369,4,0,13,3,1,1,8,2,2,6,3,0,0,married
45,0,rarely,374,sales,20,3,life sciences,2046,4,Female,50,3,2,sales executive,3,Single,4850,23333,8,0,15,3,3,0,8,3,3,5,3,0,1,single
40,0,rarely,1322,research & development,2,4,life sciences,2048,3,Male,52,2,1,research scientist,3,Single,2809,2725,2,0,14,3,4,0,8,2,3,2,2,2,2,single
35,0,frequently,1199,research & development,18,4,life sciences,2049,3,Male,80,3,2,healthcare representative,3,Married,5689,24594,1,1,14,3,4,2,10,2,4,10,2,0,2,married
40,0,rarely,1194,research & development,2,4,medical,2051,3,Female,98,3,1,research scientist,3,Married,2001,12549,2,0,14,3,2,3,20,2,3,5,3,0,2,married
35,0,rarely,287,research & development,1,4,life sciences,2052,3,Female,62,1,1,research scientist,4,Married,2977,8952,1,0,12,3,4,1,4,5,3,4,3,1,1,married
29,0,rarely,468,research & development,28,4,medical,2054,4,Female,73,2,1,research scientist,1,Single,3785,8489,1,0,14,3,2,0,5,3,1,5,4,0,4,single
50,0,rarely,410,sales,28,3,marketing,2055,4,Male,39,2,3,sales executive,1,Divorced,10854,16586,4,1,13,3,2,1,20,3,3,3,2,2,0,divorced
39,0,rarely,722,sales,24,1,marketing,2056,2,Female,60,2,4,sales executive,4,Married,12031,8828,0,0,11,3,1,1,21,2,2,20,9,9,6,married
31,0,non,325,research & development,5,3,medical,2057,2,Male,74,3,2,manufacturing director,1,Single,9936,3787,0,0,19,3,2,0,10,2,3,9,4,1,7,single
36,0,frequently,884,research & development,23,2,medical,2061,3,Male,41,4,2,laboratory technician,4,Married,2571,12290,4,0,17,3,3,1,17,3,3,5,2,0,3,married
